gene_id,gene_name,symbol,GO_ID,chromosome,Evidence_Code
411995,,LOC411995,GO:0060271,LG1,IEA
411995,,LOC411995,GO:0072686,LG1,IEA
411995,,LOC411995,GO:1902636,LG1,IEA
411996,,LOC411996,GO:0003676,LG1,IEA
411996,,LOC411996,GO:0005634,LG1,IEA
411996,,LOC411996,GO:0005737,LG1,IEA
411996,,LOC411996,GO:0006406,LG1,IEA
411996,,LOC411996,GO:0070390,LG1,IEA
411997,,LOC411997,GO:0005524,LG1,IEA
411997,,LOC411997,GO:0005886,LG1,IEA
411997,,LOC411997,GO:0016887,LG1,IEA
411997,,LOC411997,GO:0140359,LG1,IEA
411998,,LOC411998,GO:0005515,LG11,IEA
411998,,LOC411998,GO:0006886,LG11,IEA
412002,,LOC412002,GO:0000151,LG3,IEA
412002,,LOC412002,GO:0005737,LG3,IEA
412002,,LOC412002,GO:0008270,LG3,IEA
412002,,LOC412002,GO:0016567,LG3,IEA
412002,,LOC412002,GO:0061630,LG3,IEA
412002,,LOC412002,GO:0071596,LG3,IEA
412003,,LOC412003,GO:0035556,LG2,IEA
412003,,LOC412003,GO:0043087,LG2,IEA
412005,,LOC412005,GO:0005886,LG2,IEA
412005,,LOC412005,GO:0008381,LG2,IEA
412007,,LOC412007,GO:0016020,LG14,IEA
412007,,LOC412007,GO:0022857,LG14,IEA
412007,,LOC412007,GO:0055085,LG14,IEA
412008,,LOC412008,GO:0007275,LG2,IEA
412008,,LOC412008,GO:0016020,LG2,IEA
412008,,LOC412008,GO:0019901,LG2,IEA
412008,,LOC412008,GO:0043409,LG2,IEA
412009,,LOC412009,GO:0005634,LG2,IEA
412009,,LOC412009,GO:0016538,LG2,IEA
412009,,LOC412009,GO:0016592,LG2,IEA
412009,,LOC412009,GO:0045944,LG2,IEA
412010,,LOC412010,GO:0000439,LG2,IEA
412010,,LOC412010,GO:0000439,LG2,IEA
412010,,LOC412010,GO:0001671,LG2,IEA
412010,,LOC412010,GO:0001671,LG2,IEA
412010,,LOC412010,GO:0003690,LG2,IEA
412010,,LOC412010,GO:0005675,LG2,IEA
412010,,LOC412010,GO:0006289,LG2,IEA
412010,,LOC412010,GO:0006289,LG2,IEA
412011,,LOC412011,GO:0004993,LG9,IEA
412011,,LOC412011,GO:0007187,LG9,IEA
412011,,LOC412011,GO:0007197,LG9,IEA
412011,,LOC412011,GO:0007268,LG9,IEA
412011,,LOC412011,GO:0016020,LG9,IEA
412011,,LOC412011,GO:0016907,LG9,IEA
412011,,LOC412011,GO:0030425,LG9,IEA
412011,,LOC412011,GO:0045202,LG9,IEA
412013,,LOC412013,GO:0004601,LG4,IEA
412013,,LOC412013,GO:0004601,LG4,IEA
412013,,LOC412013,GO:0006979,LG4,IEA
412013,,LOC412013,GO:0020037,LG4,IEA
412015,,LOC412015,GO:0003874,LG1,IEA
412015,,LOC412015,GO:0005739,LG1,IEA
412015,,LOC412015,GO:0006729,LG1,IEA
412016,,LOC412016,GO:0005634,LG1,IEA
412016,,LOC412016,GO:0005634,LG1,IEA
412016,,LOC412016,GO:0051726,LG1,IEA
412017,,LOC412017,GO:0005783,LG1,IEA
412017,,LOC412017,GO:0016236,LG1,IEA
412018,,LOC412018,GO:0004057,LG11,IEA
412018,,LOC412018,GO:0004057,LG11,IEA
412018,,LOC412018,GO:0005737,LG11,IEA
412018,,LOC412018,GO:0016598,LG11,IEA
412018,,LOC412018,GO:0016598,LG11,IEA
412020,,LOC412020,GO:0005504,LG6,IEA
412020,,LOC412020,GO:0005777,LG6,IEA
412020,,LOC412020,GO:0005777,LG6,IEA
412020,,LOC412020,GO:0016402,LG6,IEA
412020,,LOC412020,GO:0033540,LG6,IEA
412020,,LOC412020,GO:0055088,LG6,IEA
412020,,LOC412020,GO:0071949,LG6,IEA
412020,,LOC412020,GO:0071949,LG6,IEA
412024,,LOC412024,GO:0005794,LG15,IEA
412024,,LOC412024,GO:0016409,LG15,IEA
412024,,LOC412024,GO:0016409,LG15,IEA
412024,,LOC412024,GO:0018345,LG15,IEA
412025,,LOC412025,GO:0000062,LG9,IEA
412025,,LOC412025,GO:0017099,LG9,IEA
412025,,LOC412025,GO:0050660,LG9,IEA
412027,,LOC412027,GO:0005515,LG8,IEA
412027,,LOC412027,GO:0042799,LG8,IEA
412030,,LOC412030,GO:0003924,LG2,IEA
412030,,LOC412030,GO:0005525,LG2,IEA
412030,,LOC412030,GO:0005802,LG2,IEA
412031,,LOC412031,GO:0005515,LG16,IEA
412031,,LOC412031,GO:0019005,LG16,IEA
412031,,LOC412031,GO:0031146,LG16,IEA
412034,,LOC412034,GO:0003697,LG10,IEA
412034,,LOC412034,GO:0005524,LG10,IEA
412034,,LOC412034,GO:0005524,LG10,IEA
412034,,LOC412034,GO:0005576,LG10,IEA
412034,,LOC412034,GO:0005634,LG10,IEA
412034,,LOC412034,GO:0016887,LG10,IEA
412034,,LOC412034,GO:0017116,LG10,IEA
412034,,LOC412034,GO:0032508,LG10,IEA
412034,,LOC412034,GO:0032508,LG10,IEA
412034,,LOC412034,GO:0042555,LG10,IEA
412035,,LOC412035,GO:0000278,LG10,IEA
412035,,LOC412035,GO:0000779,LG10,IEA
412035,,LOC412035,GO:0005634,LG10,IEA
412035,,LOC412035,GO:0007076,LG10,IEA
412035,,LOC412035,GO:0010032,LG10,IEA
412035,,LOC412035,GO:0042393,LG10,IEA
412036,,LOC412036,GO:0000145,LG4,IEA
412036,,LOC412036,GO:0000145,LG4,IEA
412036,,LOC412036,GO:0000149,LG4,IEA
412036,,LOC412036,GO:0006887,LG4,IEA
412036,,LOC412036,GO:0006887,LG4,IEA
412036,,LOC412036,GO:0051601,LG4,IEA
412041,,LOC412041,GO:0000226,LG8,IEA
412041,,LOC412041,GO:0004674,LG8,IEA
412041,,LOC412041,GO:0005524,LG8,IEA
412041,,LOC412041,GO:0005737,LG8,IEA
412041,,LOC412041,GO:0006468,LG8,IEA
412041,,LOC412041,GO:0035556,LG8,IEA
412041,,LOC412041,GO:0050321,LG8,IEA
412045,,LOC412045,GO:0006487,LG3,IEA
412045,,LOC412045,GO:0006487,LG3,IEA
412045,,LOC412045,GO:0008250,LG3,IEA
412045,,LOC412045,GO:0008250,LG3,IEA
412045,,LOC412045,GO:0016020,LG3,IEA
412045,,LOC412045,GO:0016020,LG3,IEA
412046,,LOC412046,GO:0003677,LG11,IEA
412046,,LOC412046,GO:0005654,LG11,IEA
412046,,LOC412046,GO:0006338,LG11,IEA
412046,,LOC412046,GO:0006357,LG11,IEA
412046,,LOC412046,GO:0016514,LG11,IEA
412046,,LOC412046,GO:0031491,LG11,IEA
412046,,LOC412046,GO:0035060,LG11,IEA
412046,,LOC412046,GO:0045893,LG11,IEA
412046,,LOC412046,GO:0071565,LG11,IEA
412051,,LOC412051,GO:0005783,LG10,IEA
412051,,LOC412051,GO:0005794,LG10,IEA
412051,,LOC412051,GO:0006612,LG10,IEA
412051,,LOC412051,GO:0018230,LG10,IEA
412051,,LOC412051,GO:0019706,LG10,IEA
412053,,LOC412053,GO:0003723,LG10,IEA
412055,,LOC412055,GO:0004252,LG10,IEA
412055,,LOC412055,GO:0006486,LG10,IEA
412055,,LOC412055,GO:0006508,LG10,IEA
412055,,LOC412055,GO:0008240,LG10,IEA
412055,,LOC412055,GO:0016020,LG10,IEA
412055,,LOC412055,GO:0016757,LG10,IEA
412055,,LOC412055,GO:0016757,LG10,IEA
412056,,LOC412056,GO:0016020,LG16,IEA
412056,,LOC412056,GO:0022857,LG16,IEA
412056,,LOC412056,GO:0055085,LG16,IEA
412057,,LOC412057,GO:0016020,LG14,IEA
412059,,LOC412059,GO:0005515,LG5,IEA
412059,,LOC412059,GO:0006511,LG5,IEA
412059,,LOC412059,GO:0008270,LG5,IEA
412059,,LOC412059,GO:0016567,LG5,IEA
412059,,LOC412059,GO:0042981,LG5,IEA
412064,,LOC412064,GO:0000398,LG16,IEA
412064,,LOC412064,GO:0005515,LG16,IEA
412064,,LOC412064,GO:0005686,LG16,IEA
412064,,LOC412064,GO:0030620,LG16,IEA
412069,,LOC412069,GO:0003983,LG8,IEA
412069,,LOC412069,GO:0003983,LG8,IEA
412069,,LOC412069,GO:0005737,LG8,IEA
412069,,LOC412069,GO:0005977,LG8,IEA
412069,,LOC412069,GO:0006011,LG8,IEA
412069,,LOC412069,GO:0006011,LG8,IEA
412070,,LOC412070,GO:0004674,LG14,IEA
412070,,LOC412070,GO:0005524,LG14,IEA
412070,,LOC412070,GO:0005737,LG14,IEA
412070,,LOC412070,GO:0005794,LG14,IEA
412070,,LOC412070,GO:0006468,LG14,IEA
412072,,LOC412072,GO:0000811,LG4,IEA
412072,,LOC412072,GO:0000811,LG4,IEA
412072,,LOC412072,GO:0006260,LG4,IEA
412072,,LOC412072,GO:0006260,LG4,IEA
412072,,LOC412072,GO:1902983,LG4,IEA
412074,,LOC412074,GO:0005524,LG14,IEA
412074,,LOC412074,GO:0006874,LG14,IEA
412074,,LOC412074,GO:0015203,LG14,IEA
412074,,LOC412074,GO:0016020,LG14,IEA
412074,,LOC412074,GO:0016020,LG14,IEA
412074,,LOC412074,GO:0016887,LG14,IEA
412074,,LOC412074,GO:0140358,LG14,IEA
412074,,LOC412074,GO:0140358,LG14,IEA
412074,,LOC412074,GO:1902047,LG14,IEA
412076,,LOC412076,GO:0000814,LG2,IEA
412076,,LOC412076,GO:0031902,LG2,IEA
412076,,LOC412076,GO:0032266,LG2,IEA
412076,,LOC412076,GO:0043130,LG2,IEA
412076,,LOC412076,GO:0043130,LG2,IEA
412076,,LOC412076,GO:0043328,LG2,IEA
412077,,LOC412077,GO:0016514,LG2,IEA
412077,,LOC412077,GO:0016922,LG2,IEA
412077,,LOC412077,GO:0031492,LG2,IEA
412077,,LOC412077,GO:0045892,LG2,IEA
412080,,LOC412080,GO:0007015,LG8,IEA
412080,,LOC412080,GO:0051015,LG8,IEA
412081,,LOC412081,GO:0005515,LG1,IEA
412081,,LOC412081,GO:0016020,LG1,IEA
412081,,LOC412081,GO:0016020,LG1,IEA
412081,,LOC412081,GO:0035725,LG1,IEA
412082,,LOC412082,GO:0006744,LG8,IEA
412082,,LOC412082,GO:0008425,LG8,IEA
412083,,LOC412083,GO:0000139,LG16,IEA
412083,,LOC412083,GO:0005198,LG16,IEA
412083,,LOC412083,GO:0005783,LG16,IEA
412083,,LOC412083,GO:0005793,LG16,IEA
412083,,LOC412083,GO:0006886,LG16,IEA
412083,,LOC412083,GO:0006888,LG16,IEA
412083,,LOC412083,GO:0006891,LG16,IEA
412083,,LOC412083,GO:0009306,LG16,IEA
412083,,LOC412083,GO:0030126,LG16,IEA
412083,,LOC412083,GO:0030126,LG16,IEA
412083,,LOC412083,GO:0072384,LG16,IEA
412084,,LOC412084,GO:0005515,LG16,IEA
412084,,LOC412084,GO:0005615,LG16,IEA
412085,,LOC412085,GO:0005789,LG12,IEA
412085,,LOC412085,GO:0006506,LG12,IEA
412085,,LOC412085,GO:0006506,LG12,IEA
412085,,LOC412085,GO:0016788,LG12,IEA
412088,,LOC412088,GO:0005576,LG1,IEA
412088,,LOC412088,GO:0008061,LG1,IEA
412091,,LOC412091,GO:0004222,LG9,IEA
412091,,LOC412091,GO:0004222,LG9,IEA
412091,,LOC412091,GO:0006508,LG9,IEA
412091,,LOC412091,GO:0008270,LG9,IEA
412091,,LOC412091,GO:0030198,LG9,IEA
412091,,LOC412091,GO:0030198,LG9,IEA
412091,,LOC412091,GO:0031012,LG9,IEA
412092,,LOC412092,GO:0003774,LG8,IEA
412092,,LOC412092,GO:0005524,LG8,IEA
412092,,LOC412092,GO:0016459,LG8,IEA
412092,,LOC412092,GO:0051015,LG8,IEA
412093,,LOC412093,GO:0046872,LG10,IEA
412094,,LOC412094,GO:0005385,LG10,IEA
412094,,LOC412094,GO:0006882,LG10,IEA
412094,,LOC412094,GO:0016020,LG10,IEA
412094,,LOC412094,GO:0071577,LG10,IEA
412097,,LOC412097,GO:0006623,LG5,IEA
412097,,LOC412097,GO:0006896,LG5,IEA
412097,,LOC412097,GO:0010008,LG5,IEA
412097,,LOC412097,GO:0016182,LG5,IEA
412097,,LOC412097,GO:0030117,LG5,IEA
412097,,LOC412097,GO:0030123,LG5,IEA
412097,,LOC412097,GO:0030123,LG5,IEA
412097,,LOC412097,GO:0043195,LG5,IEA
412097,,LOC412097,GO:0048490,LG5,IEA
412097,,LOC412097,GO:0048499,LG5,IEA
412097,,LOC412097,GO:0098830,LG5,IEA
412097,,LOC412097,GO:0098943,LG5,IEA
412099,,LOC412099,GO:0005789,LG6,IEA
412099,,LOC412099,GO:0005886,LG6,IEA
412099,,LOC412099,GO:0032366,LG6,IEA
412099,,LOC412099,GO:0032934,LG6,IEA
412099,,LOC412099,GO:0120015,LG6,IEA
412099,,LOC412099,GO:0140268,LG6,IEA
412100,,LOC412100,GO:0000287,LG15,IEA
412100,,LOC412100,GO:0003676,LG15,IEA
412100,,LOC412100,GO:0004523,LG15,IEA
412100,,LOC412100,GO:0004523,LG15,IEA
412100,,LOC412100,GO:0043137,LG15,IEA
412101,,LOC412101,GO:0004252,LG10,IEA
412101,,LOC412101,GO:0004252,LG10,IEA
412101,,LOC412101,GO:0005515,LG10,IEA
412101,,LOC412101,GO:0006508,LG10,IEA
412101,,LOC412101,GO:0007340,LG10,IEA
412103,,LOC412103,GO:0005515,LG1,IEA
412103,,LOC412103,GO:0005789,LG1,IEA
412103,,LOC412103,GO:0006888,LG1,IEA
412103,,LOC412103,GO:0009306,LG1,IEA
412103,,LOC412103,GO:0035459,LG1,IEA
412103,,LOC412103,GO:0070971,LG1,IEA
412104,,LOC412104,GO:0000407,LG5,IEA
412104,,LOC412104,GO:0005515,LG5,IEA
412104,,LOC412104,GO:0006888,LG5,IEA
412104,,LOC412104,GO:0031410,LG5,IEA
412104,,LOC412104,GO:0034497,LG5,IEA
412104,,LOC412104,GO:1990072,LG5,IEA
412107,,LOC412107,GO:0016430,LG1,IEA
412108,,LOC412108,GO:0004674,LG11,IEA
412108,,LOC412108,GO:0005524,LG11,IEA
412108,,LOC412108,GO:0005634,LG11,IEA
412108,,LOC412108,GO:0005737,LG11,IEA
412108,,LOC412108,GO:0006897,LG11,IEA
412108,,LOC412108,GO:0007165,LG11,IEA
412108,,LOC412108,GO:0018105,LG11,IEA
412109,,LOC412109,GO:0005856,LG6,IEA
412111,,LOC412111,GO:0003729,LG3,IEA
412111,,LOC412111,GO:0005634,LG3,IEA
412111,,LOC412111,GO:0005737,LG3,IEA
412111,,LOC412111,GO:0005844,LG3,IEA
412112,,LOC412112,GO:0005515,LG1,IEA
412112,,LOC412112,GO:0019005,LG1,IEA
412112,,LOC412112,GO:0031146,LG1,IEA
412114,,LOC412114,GO:0004197,LG1,IEA
412114,,LOC412114,GO:0004843,LG1,IEA
412114,,LOC412114,GO:0004843,LG1,IEA
412114,,LOC412114,GO:0005634,LG1,IEA
412114,,LOC412114,GO:0005829,LG1,IEA
412114,,LOC412114,GO:0006511,LG1,IEA
412114,,LOC412114,GO:0016579,LG1,IEA
412114,,LOC412114,GO:0016579,LG1,IEA
412115,,LOC412115,GO:0000407,LG8,IEA
412115,,LOC412115,GO:0000422,LG8,IEA
412115,,LOC412115,GO:0005776,LG8,IEA
412115,,LOC412115,GO:0034497,LG8,IEA
412115,,LOC412115,GO:0044805,LG8,IEA
412116,,LOC412116,GO:0003723,LG12,IEA
412117,,LOC412117,GO:0005515,LG1,IEA
412117,,LOC412117,GO:0035102,LG1,IEA
412119,,LOC412119,GO:0000278,LG5,IEA
412119,,LOC412119,GO:0000922,LG5,IEA
412119,,LOC412119,GO:0000923,LG5,IEA
412119,,LOC412119,GO:0000930,LG5,IEA
412119,,LOC412119,GO:0005813,LG5,IEA
412119,,LOC412119,GO:0007020,LG5,IEA
412119,,LOC412119,GO:0031122,LG5,IEA
412119,,LOC412119,GO:0043015,LG5,IEA
412119,,LOC412119,GO:0043015,LG5,IEA
412119,,LOC412119,GO:0051011,LG5,IEA
412119,,LOC412119,GO:0051225,LG5,IEA
412119,,LOC412119,GO:0051321,LG5,IEA
412125,,LOC412125,GO:0000209,LG8,IEA
412125,,LOC412125,GO:0005634,LG8,IEA
412125,,LOC412125,GO:0061631,LG8,IEA
412127,,LOC412127,GO:0004045,LG2,IEA
412127,,LOC412127,GO:0004045,LG2,IEA
412127,,LOC412127,GO:0005739,LG2,IEA
412127,,LOC412127,GO:0005829,LG2,IEA
412128,,LOC412128,GO:0005085,LG8,IEA
412128,,LOC412128,GO:0031267,LG8,IEA
412129,,LOC412129,GO:0060623,LG4,IEA
412129,,LOC412129,GO:0071922,LG4,IEA
412130,,LOC412130,GO:0005096,LG4,IEA
412130,,LOC412130,GO:0005096,LG4,IEA
412130,,LOC412130,GO:0051056,LG4,IEA
412130,,LOC412130,GO:0090630,LG4,IEA
412131,,LOC412131,GO:0003777,LG6,IEA
412131,,LOC412131,GO:0003777,LG6,IEA
412131,,LOC412131,GO:0005524,LG6,IEA
412131,,LOC412131,GO:0007018,LG6,IEA
412131,,LOC412131,GO:0007018,LG6,IEA
412131,,LOC412131,GO:0007052,LG6,IEA
412131,,LOC412131,GO:0008017,LG6,IEA
412132,,LOC412132,GO:0004674,LG2,IEA
412132,,LOC412132,GO:0004674,LG2,IEA
412132,,LOC412132,GO:0005524,LG2,IEA
412132,,LOC412132,GO:0005737,LG2,IEA
412132,,LOC412132,GO:0005856,LG2,IEA
412132,,LOC412132,GO:0018107,LG2,IEA
412132,,LOC412132,GO:0031032,LG2,IEA
412133,,LOC412133,GO:0005634,LG2,IEA
412141,,LOC412141,GO:0008250,LG1,IEA
412141,,LOC412141,GO:0018279,LG1,IEA
412143,,LOC412143,GO:0005085,LG2,IEA
412143,,LOC412143,GO:0035023,LG2,IEA
412148,,LOC412148,GO:0005515,LG12,IEA
412150,,LOC412150,GO:0005524,LG8,IEA
412150,,LOC412150,GO:0005524,LG8,IEA
412150,,LOC412150,GO:0006457,LG8,IEA
412150,,LOC412150,GO:0006457,LG8,IEA
412150,,LOC412150,GO:0016887,LG8,IEA
412150,,LOC412150,GO:0016887,LG8,IEA
412150,,LOC412150,GO:0030433,LG8,IEA
412150,,LOC412150,GO:0051082,LG8,IEA
412150,,LOC412150,GO:0051082,LG8,IEA
412150,,LOC412150,GO:0140662,LG8,IEA
412150,,LOC412150,GO:0140662,LG8,IEA
412154,,LOC412154,GO:0004222,LG11,IEA
412154,,LOC412154,GO:0004222,LG11,IEA
412154,,LOC412154,GO:0006508,LG11,IEA
412154,,LOC412154,GO:0006508,LG11,IEA
412154,,LOC412154,GO:0006518,LG11,IEA
412155,,LOC412155,GO:0005515,LG9,IEA
412155,,LOC412155,GO:0016567,LG9,IEA
412155,,LOC412155,GO:0019005,LG9,IEA
412155,,LOC412155,GO:0080008,LG9,IEA
412157,,LOC412157,GO:0005794,LG12,IEA
412157,,LOC412157,GO:0006897,LG12,IEA
412157,,LOC412157,GO:0008104,LG12,IEA
412157,,LOC412157,GO:0016020,LG12,IEA
412157,,LOC412157,GO:0030139,LG12,IEA
412157,,LOC412157,GO:0042147,LG12,IEA
412158,,LOC412158,GO:0005515,LG4,IEA
412159,,LOC412159,GO:0000349,LG3,IEA
412159,,LOC412159,GO:0000398,LG3,IEA
412159,,LOC412159,GO:0000974,LG3,IEA
412159,,LOC412159,GO:0005515,LG3,IEA
412159,,LOC412159,GO:0071007,LG3,IEA
412159,,LOC412159,GO:0071014,LG3,IEA
412160,,LOC412160,GO:0005794,LG3,IEA
412160,,LOC412160,GO:0019901,LG3,IEA
412160,,LOC412160,GO:0043406,LG3,IEA
412160,,LOC412160,GO:0090443,LG3,IEA
412160,,LOC412160,GO:1903358,LG3,IEA
412161,,LOC412161,GO:0003677,LG8,IEA
412161,,LOC412161,GO:0005515,LG8,IEA
412161,,LOC412161,GO:0005634,LG8,IEA
412161,,LOC412161,GO:0006357,LG8,IEA
412162,,LOC412162,GO:0005515,LG7,IEA
412163,,LOC412163,GO:0004032,LG15,IEA
412163,,LOC412163,GO:0005829,LG15,IEA
412164,,LOC412164,GO:0005515,LG1,IEA
412164,,LOC412164,GO:0005886,LG1,IEA
412166,,LOC412166,GO:0004768,LG4,IEA
412166,,LOC412166,GO:0005506,LG4,IEA
412166,,LOC412166,GO:0005789,LG4,IEA
412166,,LOC412166,GO:0006636,LG4,IEA
412169,,LOC412169,GO:0000340,LG6,IEA
412169,,LOC412169,GO:0000902,LG6,IEA
412169,,LOC412169,GO:0006417,LG6,IEA
412169,,LOC412169,GO:0007411,LG6,IEA
412169,,LOC412169,GO:0030031,LG6,IEA
412169,,LOC412169,GO:0030833,LG6,IEA
412169,,LOC412169,GO:0030833,LG6,IEA
412169,,LOC412169,GO:0031209,LG6,IEA
412169,,LOC412169,GO:0031267,LG6,IEA
412169,,LOC412169,GO:0031267,LG6,IEA
412169,,LOC412169,GO:0043005,LG6,IEA
412169,,LOC412169,GO:0045202,LG6,IEA
412170,,LOC412170,GO:0004767,LG6,IEA
412170,,LOC412170,GO:0005737,LG6,IEA
412172,,LOC412172,GO:0005886,LG11,IEA
412172,,LOC412172,GO:0007169,LG11,IEA
412172,,LOC412172,GO:0030971,LG11,IEA
412172,,LOC412172,GO:0035556,LG11,IEA
412174,,LOC412174,GO:0003341,LG10,IEA
412174,,LOC412174,GO:0036157,LG10,IEA
412174,,LOC412174,GO:0036158,LG10,IEA
412174,,LOC412174,GO:0045503,LG10,IEA
412174,,LOC412174,GO:0045504,LG10,IEA
412175,,LOC412175,GO:0005515,LG2,IEA
412175,,LOC412175,GO:0046872,LG2,IEA
412176,,LOC412176,GO:0001091,LG7,IEA
412176,,LOC412176,GO:0003677,LG7,IEA
412176,,LOC412176,GO:0004402,LG7,IEA
412176,,LOC412176,GO:0005669,LG7,IEA
412176,,LOC412176,GO:0005669,LG7,IEA
412176,,LOC412176,GO:0006352,LG7,IEA
412176,,LOC412176,GO:0006366,LG7,IEA
412176,,LOC412176,GO:0016251,LG7,IEA
412176,,LOC412176,GO:0017025,LG7,IEA
412176,,LOC412176,GO:0051123,LG7,IEA
412177,,LOC412177,GO:0003867,LG3,IEA
412177,,LOC412177,GO:0005739,LG3,IEA
412177,,LOC412177,GO:0009450,LG3,IEA
412177,,LOC412177,GO:0030170,LG3,IEA
412177,,LOC412177,GO:0030170,LG3,IEA
412180,,LOC412180,GO:0003924,LG12,IEA
412180,,LOC412180,GO:0005525,LG12,IEA
412180,,LOC412180,GO:0005940,LG12,IEA
412180,,LOC412180,GO:0008021,LG12,IEA
412180,,LOC412180,GO:0015630,LG12,IEA
412180,,LOC412180,GO:0017157,LG12,IEA
412180,,LOC412180,GO:0031105,LG12,IEA
412180,,LOC412180,GO:0032153,LG12,IEA
412180,,LOC412180,GO:0051301,LG12,IEA
412180,,LOC412180,GO:0060090,LG12,IEA
412180,,LOC412180,GO:0061640,LG12,IEA
412187,,LOC412187,GO:0005515,LG16,IEA
412187,,LOC412187,GO:0005634,LG16,IEA
412187,,LOC412187,GO:0006357,LG16,IEA
412189,,LOC412189,GO:0004633,LG1,IEA
412189,,LOC412189,GO:0010181,LG1,IEA
412189,,LOC412189,GO:0015937,LG1,IEA
412189,,LOC412189,GO:0071513,LG1,IEA
412190,,LOC412190,GO:0003676,LG1,IEA
412190,,LOC412190,GO:0003724,LG1,IEA
412190,,LOC412190,GO:0005524,LG1,IEA
412191,,LOC412191,GO:0003779,LG1,IEA
412191,,LOC412191,GO:0003779,LG1,IEA
412191,,LOC412191,GO:0005737,LG1,IEA
412191,,LOC412191,GO:0005884,LG1,IEA
412191,,LOC412191,GO:0008017,LG1,IEA
412191,,LOC412191,GO:0030036,LG1,IEA
412191,,LOC412191,GO:0030041,LG1,IEA
412191,,LOC412191,GO:0031267,LG1,IEA
412192,,LOC412192,GO:0005634,LG8,IEA
412192,,LOC412192,GO:0005737,LG8,IEA
412192,,LOC412192,GO:0010629,LG8,IEA
412192,,LOC412192,GO:0018126,LG8,IEA
412192,,LOC412192,GO:0033749,LG8,IEA
412192,,LOC412192,GO:0043565,LG8,IEA
412192,,LOC412192,GO:0043985,LG8,IEA
412192,,LOC412192,GO:0045905,LG8,IEA
412193,,LOC412193,GO:0003341,LG6,IEA
412193,,LOC412193,GO:0005829,LG6,IEA
412193,,LOC412193,GO:0005930,LG6,IEA
412193,,LOC412193,GO:0018738,LG6,IEA
412193,,LOC412193,GO:0018738,LG6,IEA
412193,,LOC412193,GO:0036159,LG6,IEA
412193,,LOC412193,GO:0046294,LG6,IEA
412193,,LOC412193,GO:0046294,LG6,IEA
412193,,LOC412193,GO:0060285,LG6,IEA
412194,,LOC412194,GO:0004252,LG6,IEA
412194,,LOC412194,GO:0004252,LG6,IEA
412194,,LOC412194,GO:0016020,LG6,IEA
412195,,LOC412195,GO:0005515,LG3,IEA
412195,,LOC412195,GO:0005634,LG3,IEA
412195,,LOC412195,GO:0034968,LG3,IEA
412197,,LOC412197,GO:0009408,LG1,IEA
412197,,LOC412197,GO:0042026,LG1,IEA
412197,,LOC412197,GO:0044183,LG1,IEA
412198,,LOC412198,GO:0003980,LG10,IEA
412198,,LOC412198,GO:0003980,LG10,IEA
412198,,LOC412198,GO:0005783,LG10,IEA
412198,,LOC412198,GO:0018279,LG10,IEA
412198,,LOC412198,GO:0051082,LG10,IEA
412198,,LOC412198,GO:0071712,LG10,IEA
412199,,LOC412199,GO:0000124,LG6,IEA
412199,,LOC412199,GO:0003713,LG6,IEA
412199,,LOC412199,GO:0006357,LG6,IEA
412200,,LOC412200,GO:0004829,LG8,IEA
412200,,LOC412200,GO:0004829,LG8,IEA
412200,,LOC412200,GO:0005524,LG8,IEA
412200,,LOC412200,GO:0005737,LG8,IEA
412200,,LOC412200,GO:0006435,LG8,IEA
412200,,LOC412200,GO:0006435,LG8,IEA
412202,cuticular protein 28,CPR28,GO:0008010,LG6,IEA
412202,cuticular protein 28,CPR28,GO:0062129,LG6,IEA
412203,,LOC412203,GO:0005524,LG15,IEA
412203,,LOC412203,GO:0005886,LG15,IEA
412203,,LOC412203,GO:0016887,LG15,IEA
412203,,LOC412203,GO:0140359,LG15,IEA
412205,,LOC412205,GO:0016020,LG15,IEA
412205,,LOC412205,GO:0016020,LG15,IEA
412205,,LOC412205,GO:0140911,LG15,IEA
412209,,LOC412209,GO:0004497,LG13,IEA
412209,,LOC412209,GO:0005506,LG13,IEA
412209,,LOC412209,GO:0016705,LG13,IEA
412209,,LOC412209,GO:0020037,LG13,IEA
412212,,LOC412212,GO:0005737,LG1,IEA
412212,,LOC412212,GO:0005739,LG1,IEA
412212,,LOC412212,GO:0006915,LG1,IEA
412212,,LOC412212,GO:0016174,LG1,IEA
412212,,LOC412212,GO:0033108,LG1,IEA
412212,,LOC412212,GO:0046983,LG1,IEA
412212,,LOC412212,GO:0071949,LG1,IEA
412215,,LOC412215,GO:0004100,LG11,IEA
412215,,LOC412215,GO:0006035,LG11,IEA
412215,,LOC412215,GO:0006038,LG11,IEA
412215,,LOC412215,GO:0030428,LG11,IEA
412215,,LOC412215,GO:0071944,LG11,IEA
412217,,LOC412217,GO:0005524,LG4,IEA
412217,,LOC412217,GO:0016020,LG4,IEA
412217,,LOC412217,GO:0016020,LG4,IEA
412217,,LOC412217,GO:0016887,LG4,IEA
412217,,LOC412217,GO:0055085,LG4,IEA
412217,,LOC412217,GO:0055085,LG4,IEA
412217,,LOC412217,GO:0140359,LG4,IEA
412219,,LOC412219,GO:0000151,LG11,IEA
412219,,LOC412219,GO:0000151,LG11,IEA
412219,,LOC412219,GO:0000209,LG11,IEA
412219,,LOC412219,GO:0005634,LG11,IEA
412219,,LOC412219,GO:0005737,LG11,IEA
412219,,LOC412219,GO:0030433,LG11,IEA
412219,,LOC412219,GO:0034450,LG11,IEA
